entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-02-14 08:00:00+00:00,51555.12,51297.3444,52586.222400000006,52586.222400000006,2024-02-15 12:00:00+00:00,0.020000000000000066,target,-0.03518428431550543,2.0
