entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-10-30 04:00:00+00:00,0.003986,0.00396607,0.00406572,0.00406572,2023-10-30 08:00:00+00:00,0.020000000000000035,target,-0.022077270446562963,2.0
