entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-10-23 00:00:00+00:00,30.66,30.3534,32.4996,30.3534,2023-10-23 12:00:00+00:00,-0.009999999999999985,stopped,-0.06262230919765172,-1.0
2023-12-23 16:00:00+00:00,102.88,109.45,109.0528,109.0528,2023-12-23 20:00:00+00:00,0.060000000000000095,target,-0.0657076205287713,6.0
