entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2022-09-13 08:00:00+00:00,66.36,66.0282,69.0144,66.0282,2022-09-13 20:00:00+00:00,-0.005000000000000018,stopped,-0.1210066305003014,long,-0.5
2022-11-22 12:00:00+00:00,70.35,83.45085,73.164,83.45085,2022-11-23 00:00:00+00:00,0.18622388059701506,stopped,-0.11869225302061116,long,18.62
