entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-10-27 08:00:00+00:00,2.586,2.57307,2.63772,2.63772,2023-10-27 12:00:00+00:00,0.019999999999999997,target,-0.03634957463263722,2.0
2023-10-27 20:00:00+00:00,2.757,2.8478625,2.8121400000000003,2.8121400000000003,2023-10-28 00:00:00+00:00,0.020000000000000066,target,-0.036996735582154626,2.0
2023-11-01 16:00:00+00:00,3.451,3.5550900000000003,3.52002,3.52002,2023-11-01 20:00:00+00:00,0.020000000000000025,target,-0.09185743262822375,2.0
2024-04-11 00:00:00+00:00,5.387,5.360065,5.494739999999999,5.494739999999999,2024-04-11 04:00:00+00:00,0.019999999999999952,target,-0.07852236866530521,2.0
2024-04-12 08:00:00+00:00,5.652,5.62374,5.76504,5.62374,2024-04-12 20:00:00+00:00,-0.00500000000000007,stopped,-0.2758315640481246,-0.5
