entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2023-05-30 00:00:00+00:00,0.93,0.96558,0.9486000000000001,0.9486000000000001,2023-05-30 04:00:00+00:00,0.020000000000000063,target,-0.026881720430107548,long,2.0
