entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2024-07-29 00:00:00+00:00,69347.67,69000.93165,70734.6234,69000.93165,2024-07-29 12:00:00+00:00,-0.004999999999999995,stopped,-0.02421609839234688,long,-0.5
2024-11-13 12:00:00+00:00,92540.01,92077.30995,94390.81019999999,92077.30995,2024-11-14 00:00:00+00:00,-0.004999999999999995,stopped,-0.05443612984264849,long,-0.5
2024-11-21 00:00:00+00:00,95798.12,95319.12939999999,97714.0824,97714.0824,2024-11-21 04:00:00+00:00,0.020000000000000042,target,-0.018352343448911058,long,2.0
