entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-01-19 20:00:00+00:00,0.0612,0.060587999999999996,0.064872,0.060587999999999996,2023-01-20 08:00:00+00:00,-0.010000000000000024,stopped,-0.05555555555555556,-1.0
