entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2023-01-13 16:00:00+00:00,0.746,0.8379,0.77584,0.77584,2023-01-13 20:00:00+00:00,0.03999999999999997,target,-0.07372654155495985,long,4.0
2023-01-15 12:00:00+00:00,0.848,0.8728125,0.88192,0.8728125,2023-01-16 00:00:00+00:00,0.02926002358490568,stopped,-0.05896226415094332,long,2.93
2023-02-17 12:00:00+00:00,1.216,1.2099199999999999,1.26464,1.2099199999999999,2023-02-18 00:00:00+00:00,-0.00500000000000007,stopped,-0.0937499999999999,long,-0.5
2023-04-13 08:00:00+00:00,1.042,1.0723125,1.08368,1.0723125,2023-04-13 20:00:00+00:00,0.02909069097888672,stopped,-0.018234165067178624,long,2.91
2023-04-14 00:00:00+00:00,1.103,1.097485,1.14712,1.097485,2023-04-14 12:00:00+00:00,-0.004999999999999943,stopped,-0.03535811423390746,long,-0.5
