entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2024-12-10 08:00:00+00:00,0.6779,0.7215915,0.705016,0.705016,2024-12-10 12:00:00+00:00,0.04000000000000004,target,-0.1314353149432069,long,4.0
