entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-07-18 08:00:00+00:00,2.4589,2.4466055,2.508078,2.4466055,2024-07-18 20:00:00+00:00,-0.00499999999999995,stopped,-0.09085363373866356,-0.5
2024-09-24 08:00:00+00:00,1.919,1.909405,1.9573800000000001,1.9573800000000001,2024-09-24 12:00:00+00:00,0.020000000000000042,target,-0.04898384575299639,2.0
2024-11-13 12:00:00+00:00,3.82,4.8177255,3.8964,3.8964,2024-11-13 16:00:00+00:00,0.020000000000000007,target,-0.22015706806282717,2.0
