entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2023-01-13 08:00:00+00:00,6.7065,7.173621000000001,6.974760000000001,6.974760000000001,2023-01-13 16:00:00+00:00,0.04000000000000009,target,-0.05439498993513752,long,4.0
2023-01-15 12:00:00+00:00,8.6149,8.571825500000001,8.959496000000001,8.571825500000001,2023-01-16 00:00:00+00:00,-0.004999999999999937,stopped,-0.09459192793880376,long,-0.5
2023-01-20 16:00:00+00:00,9.4781,11.371500000000001,9.857224,9.857224,2023-01-20 20:00:00+00:00,0.0400000000000001,target,-0.12428651311971799,long,4.0
2023-01-25 12:00:00+00:00,16.2488,18.85275,16.898751999999998,16.898751999999998,2023-01-25 20:00:00+00:00,0.03999999999999994,target,-0.12300600659741025,long,4.0
2023-01-25 20:00:00+00:00,18.38,19.421325,19.115199999999998,19.115199999999998,2023-01-26 00:00:00+00:00,0.039999999999999945,target,-0.12853101196953196,long,4.0
