entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-12-25 00:00:00+00:00,2.616,2.695455,2.7729600000000003,2.695455,2023-12-25 12:00:00+00:00,0.030372706422018284,stopped,-0.07454128440366983,3.04
2024-02-26 16:00:00+00:00,3.641,3.60459,3.8594600000000003,3.60459,2024-02-27 04:00:00+00:00,-0.010000000000000014,stopped,-0.055204614117000846,-1.0
