entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2024-05-26 08:00:00+00:00,2.638,2.7161925,2.74352,2.7161925,2024-05-26 20:00:00+00:00,0.029640826383624,stopped,-0.07733131159969664,long,2.96
