entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-07-16 00:00:00+00:00,0.5655,0.585458,0.59943,0.585458,2024-07-16 12:00:00+00:00,0.03529266136162693,stopped,-0.06118479221927491,3.53
2024-07-16 12:00:00+00:00,0.5846,0.578754,0.619676,0.578754,2024-07-17 00:00:00+00:00,-0.01000000000000003,stopped,-0.07133082449538139,-1.0
2024-07-17 04:00:00+00:00,0.6092,0.6314270000000001,0.645752,0.6314270000000001,2024-07-17 16:00:00+00:00,0.03648555482600149,stopped,-0.03890347997373596,3.65
