entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-09-25 16:00:00+00:00,0.04831,0.0478269,0.0512086,0.0478269,2023-09-26 04:00:00+00:00,-0.010000000000000004,stopped,-0.07762368039743317,-1.0
