entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2023-01-20 20:00:00+00:00,6.247,6.215765,6.49688,6.215765,2023-01-21 08:00:00+00:00,-0.004999999999999949,stopped,-0.04017928605730742,long,-0.5
2023-02-17 16:00:00+00:00,7.374,7.337129999999999,7.66896,7.337129999999999,2023-02-18 04:00:00+00:00,-0.005000000000000055,stopped,-0.07621372389476531,long,-0.5
