entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-03-06 04:00:00+00:00,14.817,15.8353125,15.11334,15.11334,2024-03-06 08:00:00+00:00,0.02000000000000005,target,-0.10083012755618545,2.0
2024-06-15 00:00:00+00:00,10.713,11.078235000000001,10.927259999999999,10.927259999999999,2024-06-15 04:00:00+00:00,0.019999999999999952,target,-0.03369737701857546,2.0
2024-06-16 20:00:00+00:00,11.984,11.92408,12.22368,11.92408,2024-06-17 08:00:00+00:00,-0.0049999999999999975,stopped,-0.09754672897196266,-0.5
