entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-04-27 16:00:00+00:00,3237.4,3221.213,3302.148,3302.148,2024-04-28 00:00:00+00:00,0.020000000000000014,target,-0.02934144684005691,2.0
2024-04-28 00:00:00+00:00,3308.87,3292.3256499999998,3375.0474,3292.3256499999998,2024-04-28 12:00:00+00:00,-0.005000000000000037,stopped,-0.017655574259490422,-0.5
2024-05-23 08:00:00+00:00,3918.46,3898.8677000000002,3996.8292,3898.8677000000002,2024-05-23 20:00:00+00:00,-0.004999999999999948,stopped,-0.1073023585796461,-0.5
