entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-09-23 12:00:00+00:00,1.726,1.7825325,1.76052,1.76052,2024-09-23 16:00:00+00:00,0.020000000000000063,target,-0.03418308227114713,2.0
2024-09-24 20:00:00+00:00,1.812,1.885275,1.84824,1.84824,2024-09-25 00:00:00+00:00,0.020000000000000028,target,-0.04690949227373066,2.0
2024-10-06 12:00:00+00:00,1.962,2.0478675,2.00124,2.00124,2024-10-06 16:00:00+00:00,0.020000000000000084,target,-0.050458715596330264,2.0
2024-10-07 00:00:00+00:00,2.011,2.000945,2.0512200000000003,2.000945,2024-10-07 12:00:00+00:00,-0.004999999999999963,stopped,-0.05320735952262566,-0.5
2024-10-13 20:00:00+00:00,2.076,2.33814,2.1175200000000003,2.1175200000000003,2024-10-14 00:00:00+00:00,0.020000000000000108,target,-0.05346820809248554,2.0
2024-10-14 00:00:00+00:00,2.332,2.43789,2.37864,2.43789,2024-10-14 12:00:00+00:00,0.045407375643224716,stopped,-0.1123499142367067,4.54
2024-10-15 04:00:00+00:00,2.636,2.62282,2.68872,2.62282,2024-10-15 16:00:00+00:00,-0.005000000000000072,stopped,-0.1373292867981791,-0.5
