entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-04-24 08:00:00+00:00,614.4,611.328,626.688,611.328,2024-04-24 20:00:00+00:00,-0.0050000000000000044,stopped,-0.03548177083333326,-0.5
