entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-11-16 04:00:00+00:00,0.07942,0.08379,0.08100840000000001,0.08100840000000001,2023-11-16 08:00:00+00:00,0.020000000000000046,target,-0.038907076303198306,2.0
