entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-11-09 20:00:00+00:00,30.36,31.92,30.9672,30.9672,2024-11-10 04:00:00+00:00,0.019999999999999962,target,-0.04611330698287215,2.0
