entry_time,entry_price,SL,TP,position_size,partial_closes,exit_time,exit_price,duration_hours,outcome,profit_pct,consol_range_pct,vol_ratio,atr,risk_percent
2025-01-16 16:00:00+00:00,23.71,22.81,25.060000000000002,2222.222222222217,[],2025-01-16 20:00:00+00:00,22.81,4.0,LOSS,-3.8,16.16915422885572,1.1642745033159219,0.6000000000000014,2.5305778152678253
2025-01-18 00:00:00+00:00,24.54,22.709999999999994,27.285000000000007,1092.8961748633847,[],2025-01-19 00:00:00+00:00,23.86,24.0,TIME EXIT,-2.77,10.70645019745503,1.1246023294150862,1.2200000000000024,4.971475142624296
2025-01-20 08:00:00+00:00,25.74,23.234999999999996,29.497500000000002,798.4031936127736,[],2025-01-21 08:00:00+00:00,25.66,24.0,TIME EXIT,-0.31,20.369535826949072,1.043795594648449,1.6700000000000017,6.487956487956495
2025-01-30 12:00:00+00:00,24.85,23.35,27.1,1333.3333333333333,"[{'time': Timestamp('2025-01-31 12:00:00+0000', tz='UTC'), 'price': np.float64(25.975), 'amount': np.float64(440.0), 'pct': 0.33}]",2025-01-31 12:00:00+00:00,25.9,24.0,TIME EXIT,4.23,10.842293906810028,1.378448669856044,1.0,4.0241448692152915
2025-01-31 12:00:00+00:00,25.9,24.805,27.542499999999997,1826.484018264842,[],2025-01-31 20:00:00+00:00,24.805,8.0,LOSS,-4.23,6.550580431177439,1.8002115681772615,0.7300000000000004,2.8185328185328204
