entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-12-08 08:00:00+00:00,75.51,78.6828,77.0202,77.0202,2023-12-08 16:00:00+00:00,0.019999999999999966,target,-0.018937889021321767,2.0
