entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2023-06-30 08:00:00+00:00,0.1137,0.1175095,0.120522,0.1175095,2023-06-30 20:00:00+00:00,0.03350483729111704,stopped,-0.09850483729111699,3.35
