entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,profit_pct
2024-04-20 16:00:00+00:00,1.105,1.099475,1.1271,1.099475,2024-04-21 04:00:00+00:00,-0.005000000000000002,stopped,-0.09683257918552035,-0.5
2024-05-26 12:00:00+00:00,0.955,0.950225,0.9741,0.950225,2024-05-27 00:00:00+00:00,-0.004999999999999972,stopped,-0.049214659685863804,-0.5
