entry_time,entry_price,SL,TP,exit_price,exit_time,profit,status,drawdown,direction,profit_pct
2024-06-11 08:00:00+00:00,1.0008,0.9957959999999999,1.020816,1.0006,2024-06-23 08:00:00+00:00,-0.00019984012789765987,expired,-0.0009992006394882993,long,-0.02
2024-06-14 08:00:00+00:00,1.0007,0.9956964999999999,1.020714,1.0001,2024-06-26 08:00:00+00:00,-0.000599580293794278,expired,-0.000799440391725704,long,-0.06
