symbol,direction,current_price,sweep_price,fvg_price,gap_percent,candles_between,setup_quality
AEVOUSDT,BEARISH,0.2497,0.2744,0.2744,0.0,0,A
ETHFIUSDT,BEARISH,1.527,1.711,1.711,0.0,0,A
ETHFIUSDT,BEARISH,1.527,1.711,1.711,0.0,0,A
WUSDT,BEARISH,0.2145,0.2207,0.2207,0.0,0,A
WUSDT,BEARISH,0.2145,0.2207,0.2207,0.0,0,A
WUSDT,BEARISH,0.2145,0.2207,0.2207,0.0,0,A
WUSDT,BEARISH,0.2145,0.2319,0.2319,0.0,0,A
TNSRUSDT,BEARISH,0.4121,0.3946,0.4006,1.5205271160669045,1,A+
TNSRUSDT,BEARISH,0.4121,0.3971,0.3971,0.0,0,A
SAGAUSDT,BEARISH,1.0988,1.4368,1.4368,0.0,0,A
TAOUSDT,BEARISH,452.9,522.6,522.6,0.0,0,A
TAOUSDT,BEARISH,452.9,393.9,393.9,0.0,0,A
TAOUSDT,BEARISH,452.9,421.7,421.7,0.0,0,A
OMNIUSDT,BEARISH,6.91,10.14,10.14,0.0,0,A
IOUSDT,BEARISH,2.676,2.619,2.619,0.0,0,A
IOUSDT,BEARISH,2.676,3.043,3.043,0.0,0,A
IOUSDT,BEARISH,2.676,2.883,2.883,0.0,0,A
ZKUSDT,BEARISH,0.1388,0.1615,0.1615,0.0,0,A
ZKUSDT,BEARISH,0.1388,0.1592,0.1592,0.0,0,A
LISTAUSDT,BEARISH,0.2481,0.3591,0.3591,0.0,0,A
LISTAUSDT,BEARISH,0.2481,0.3541,0.3541,0.0,0,A
ZROUSDT,BEARISH,3.512,4.614,4.708,2.03727785002168,1,A+
BANANAUSDT,BEARISH,36.59,40.94,40.94,0.0,0,A
BANANAUSDT,BEARISH,36.59,43.17,42.22,2.2006022700949797,2,A+
BANANAUSDT,BEARISH,36.59,41.44,41.44,0.0,0,A
BANANAUSDT,BEARISH,36.59,34.56,36.67,6.105324074074072,1,A+
RENDERUSDT,BEARISH,5.506,8.388,8.101,3.421554601812101,2,A+
RENDERUSDT,BEARISH,5.506,7.071,7.071,0.0,0,A
TONUSDT,BEARISH,4.86,5.003,5.003,0.0,0,A
TONUSDT,BEARISH,4.86,5.003,5.003,0.0,0,A
TONUSDT,BEARISH,4.86,4.963,5.148,3.7275841225065407,1,A+
EURIUSDT,BEARISH,1.0431,1.0374,1.0284,0.8675534991324578,12,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
EURIUSDT,BEARISH,1.0431,1.0205,1.0211,0.05879470847623067,2,A
POLUSDT,BEARISH,0.3974,0.4129,0.4129,0.0,0,A
POLUSDT,BEARISH,0.3974,0.4129,0.4129,0.0,0,A
POLUSDT,BEARISH,0.3974,0.4129,0.4129,0.0,0,A
CATIUSDT,BEARISH,0.2268,0.3809,0.3809,0.0,0,A
CATIUSDT,BEARISH,0.2268,0.3007,0.3047,1.3302294645826416,1,A+
CATIUSDT,BEARISH,0.2268,0.2771,0.2771,0.0,0,A
CATIUSDT,BEARISH,0.2268,0.2771,0.2771,0.0,0,A
CATIUSDT,BEARISH,0.2268,0.2582,0.2582,0.0,0,A
SCRUSDT,BEARISH,0.659,0.962,0.962,0.0,0,A
BNSOLUSDT,BEARISH,238.3,218.8,217.9,0.4113345521023792,2,A
BNSOLUSDT,BEARISH,238.3,218.8,217.9,0.4113345521023792,2,A
BNSOLUSDT,BEARISH,238.3,262.0,262.0,0.0,0,A
LUMIAUSDT,BEARISH,0.857,1.447,1.447,0.0,0,A
LUMIAUSDT,BEARISH,0.857,1.194,1.194,0.0,0,A
LUMIAUSDT,BEARISH,0.857,1.194,1.194,0.0,0,A
LUMIAUSDT,BEARISH,0.857,0.978,0.978,0.0,0,A
LUMIAUSDT,BEARISH,0.857,1.182,1.182,0.0,0,A
KAIAUSDT,BEARISH,0.189,0.2172,0.2252,3.683241252302029,1,A+
CETUSUSDT,BEARISH,0.1953,0.3225,0.3225,0.0,0,A
CETUSUSDT,BEARISH,0.1953,0.3225,0.3225,0.0,0,A
CETUSUSDT,BEARISH,0.1953,0.2425,0.2425,0.0,0,A
PNUTUSDT,BEARISH,0.2548,0.5047,0.5047,0.0,0,A
PNUTUSDT,BEARISH,0.2548,0.387,0.387,0.0,0,A
ACTUSDT,BEARISH,0.1847,0.3812,0.3812,0.0,0,A
ACTUSDT,BEARISH,0.1847,0.1578,0.1578,0.0,0,A
USUALUSDT,BEARISH,0.2985,0.5748,0.6292,9.464161447459988,1,A+
USUALUSDT,BEARISH,0.2985,0.4065,0.4065,0.0,0,A
ACXUSDT,BEARISH,0.4103,0.3829,0.3829,0.0,0,A
ACXUSDT,BEARISH,0.4103,0.3829,0.3829,0.0,0,A
ORCAUSDT,BEARISH,2.742,4.345,4.345,0.0,0,A
ORCAUSDT,BEARISH,2.742,3.362,3.476,3.390838786436641,1,A+
ORCAUSDT,BEARISH,2.742,3.972,3.972,0.0,0,A
ORCAUSDT,BEARISH,2.742,4.033,4.033,0.0,0,A
MEUSDT,BEARISH,1.842,2.215,2.337,5.507900677200918,1,A+
